state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Tamil Nadu,Kancheepuram,Sunguvarchatram(Uzhavar Sandhai ),Green Avare(W),Green Avare (W),Local,18/04/2026,5500.0,6000.0,5750.0
Tamil Nadu,Kancheepuram,Sunguvarchatram(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,18/04/2026,2000.0,2500.0,2250.0
Tamil Nadu,Kancheepuram,Sunguvarchatram(Uzhavar Sandhai ),Yam(Ratalu),Yam (Ratalu),Local,18/04/2026,3000.0,3500.0,3250.0
Tamil Nadu,Kancheepuram,Kundrathur(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,18/04/2026,3500.0,3500.0,3500.0
Tamil Nadu,Kancheepuram,Kundrathur(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,18/04/2026,1500.0,2000.0,1750.0
Tamil Nadu,Kancheepuram,Kundrathur(Uzhavar Sandhai ),Raddish,Raddish,Local,18/04/2026,2500.0,2500.0,2500.0
Tamil Nadu,Kancheepuram,Kundrathur(Uzhavar Sandhai ),Thondekai,Thondekai,Local,18/04/2026,4000.0,4000.0,4000.0
Tamil Nadu,Kancheepuram,Kundrathur(Uzhavar Sandhai ),Mango(Raw-Ripe),Mango - Raw-Ripe,Local,18/04/2026,3000.0,3000.0,3000.0
Tamil Nadu,Kancheepuram,Kundrathur(Uzhavar Sandhai ),Onion Green,Onion Green,Local,18/04/2026,4500.0,4500.0,4500.0
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Brinjal,Other,Local,18/04/2026,2400.0,3000.0,2700.0
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,18/04/2026,7500.0,8000.0,7750.0
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,18/04/2026,3600.0,4000.0,3800.0
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,18/04/2026,1000.0,1500.0,1250.0
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,18/04/2026,4400.0,4800.0,4600.0
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Sweet Potato,Hosur Red,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,18/04/2026,3000.0,3600.0,3300.0
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Thondekai,Thondekai,Local,18/04/2026,4500.0,5000.0,4750.0
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,18/04/2026,3000.0,3600.0,3300.0
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Mango(Raw-Ripe),Mango - Raw-Ripe,Local,18/04/2026,2000.0,3000.0,2500.0
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Lemon,Lemon,Local,18/04/2026,14500.0,15000.0,14750.0
West Bengal,Purba Bardhaman,Katwa APMC,Onion,Onion,FAQ,18/04/2026,1900.0,1940.0,1920.0
West Bengal,Purba Bardhaman,Katwa APMC,Ginger(Green),Other,FAQ,18/04/2026,4200.0,4220.0,4210.0
West Bengal,Nadia,Bethuadahari APMC,Jute,TD-5,TD 1 (FAQ),18/04/2026,11200.0,13000.0,11300.0
West Bengal,Nadia,Bethuadahari APMC,Onion,Local,Grade A,18/04/2026,1400.0,1500.0,1500.0
Uttarakhand,Udhamsinghnagar,Rudrapur APMC,Karbuja(Musk Melon),Other,Medium,18/04/2026,2000.0,2500.0,2200.0
Uttarakhand,Udhamsinghnagar,Rudrapur APMC,Colacasia,Other,Medium,18/04/2026,2000.0,3000.0,2500.0
Uttarakhand,Udhamsinghnagar,Rudrapur APMC,Ginger(Green),Other,Medium,18/04/2026,5000.0,6000.0,5500.0
Uttarakhand,Udhamsinghnagar,Rudrapur APMC,Mousambi(Sweet Lime),Other,Medium,18/04/2026,1500.0,2000.0,1800.0
Uttarakhand,Udhamsinghnagar,Rudrapur APMC,Carrot,Other,Medium,18/04/2026,2000.0,2500.0,2200.0
Uttarakhand,Udhamsinghnagar,Rudrapur APMC,Pumpkin,Other,Medium,18/04/2026,1000.0,1500.0,1200.0
Uttarakhand,Udhamsinghnagar,Rudrapur APMC,Bitter gourd,Other,Medium,18/04/2026,3000.0,3500.0,3200.0
Uttarakhand,Udhamsinghnagar,Rudrapur APMC,French Beans(Frasbean),Other,Medium,18/04/2026,2000.0,2500.0,2200.0
Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,18/04/2026,4200.0,5000.0,4600.0
Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,18/04/2026,3200.0,4000.0,3600.0
Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ),Green Avare(W),Other,Local,18/04/2026,7000.0,8000.0,7500.0
Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ),Drumstick,Drumstick,Local,18/04/2026,3200.0,4000.0,3600.0
Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ),Lemon,Lemon,Local,18/04/2026,18000.0,20000.0,19000.0
Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Water Melon,Water Melon,Local,18/04/2026,1500.0,2000.0,1750.0
Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,18/04/2026,3600.0,4000.0,3800.0
Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Guava,Guava Allahabad,Local,18/04/2026,4500.0,5000.0,4750.0
Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Lemon,Lemon,Local,18/04/2026,14000.0,15000.0,14500.0
Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,18/04/2026,4500.0,5000.0,4750.0
Tamil Nadu,Karur,Vengamedu(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,18/04/2026,500.0,1000.0,750.0
Tamil Nadu,Karur,Vengamedu(Uzhavar Sandhai ),Bitter gourd,Other,Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Karur,Vengamedu(Uzhavar Sandhai ),Coconut,Coconut,Local,18/04/2026,5000.0,5500.0,5250.0
Tamil Nadu,Karur,Vengamedu(Uzhavar Sandhai ),Raddish,Raddish,Local,18/04/2026,3000.0,3500.0,3250.0
Tamil Nadu,Karur,Vengamedu(Uzhavar Sandhai ),Onion Green,Onion Green,Local,18/04/2026,4500.0,5000.0,4750.0
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Pineapple,Pine Apple,Local,18/04/2026,7500.0,8000.0,7750.0
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Grapes,Annabesahai,Local,18/04/2026,8000.0,10000.0,9000.0
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,18/04/2026,2000.0,2500.0,2250.0
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Papaya,Papaya,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,18/04/2026,1000.0,1200.0,1100.0
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Beetroot,Beetroot,Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Karbuja(Musk Melon),Karbhuja,Local,18/04/2026,3000.0,3500.0,3250.0
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Jasmine,Jasmine,Local,18/04/2026,40000.0,50000.0,45000.0
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Yam(Ratalu),Yam (Ratalu),Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Tube Rose(Loose),Tube Rose (Loose),Local,18/04/2026,12000.0,14000.0,13000.0
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Sweet Corn ,Sweet Corn ,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Tapioca,Tapioca,Local,18/04/2026,2000.0,2400.0,2200.0
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,18/04/2026,3000.0,3600.0,3300.0
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Cabbage,Cabbage,Local,18/04/2026,2000.0,2500.0,2250.0
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Thondekai,Thondekai,Local,18/04/2026,5000.0,6000.0,5500.0
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Mango(Raw-Ripe),Mango - Raw-Ripe,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Lemon,Lemon,Local,18/04/2026,16000.0,18000.0,17000.0
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,18/04/2026,1500.0,2000.0,1750.0
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Sweet Corn ,Sweet Corn ,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Garlic,Garlic,Local,18/04/2026,14000.0,16000.0,15000.0
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,18/04/2026,4000.0,4500.0,4250.0
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,18/04/2026,4000.0,5000.0,4500.0
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,18/04/2026,6000.0,7000.0,6500.0
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Drumstick,Drumstick,Local,18/04/2026,3000.0,3500.0,3250.0
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Onion Green,Onion Green,Local,18/04/2026,4000.0,5000.0,4500.0
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Potato,Red Nanital,Local,18/04/2026,2000.0,2500.0,2250.0
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,18/04/2026,4500.0,5000.0,4750.0
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Arhar(Tur/Red Gram)(Whole),Arhar (Whole),Local,18/04/2026,4500.0,5000.0,4750.0
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,18/04/2026,4500.0,5000.0,4750.0
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Papaya,Papaya,Local,18/04/2026,4500.0,5000.0,4750.0
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,18/04/2026,4500.0,5000.0,4750.0
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,18/04/2026,6500.0,7000.0,6750.0
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Sweet Potato,Hosur Red,Local,18/04/2026,4000.0,4500.0,4250.0
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Tamarind Fruit,Tamarind Fruit,Local,18/04/2026,17500.0,18000.0,17750.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Apple,American,Local,18/04/2026,18000.0,20000.0,19000.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Mango,Other,Local,18/04/2026,12000.0,12000.0,12000.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,18/04/2026,2400.0,2800.0,2600.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Chikoos(Sapota),Sapota,Local,18/04/2026,5000.0,6000.0,5500.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,18/04/2026,2000.0,2500.0,2250.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Beetroot,Beetroot,Local,18/04/2026,4000.0,4800.0,4400.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,18/04/2026,4000.0,4800.0,4400.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Raddish,Raddish,Local,18/04/2026,2000.0,2500.0,2250.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Capsicum,Capsicum,Local,18/04/2026,5000.0,5000.0,5000.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Drumstick,Drumstick,Local,18/04/2026,4000.0,5000.0,4500.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Jasmine,Jasmine,Local,18/04/2026,30000.0,30000.0,30000.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Marigold(Calcutta),Marigold(Calcutta),Local,18/04/2026,14000.0,14000.0,14000.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Elephant Yam(Suran)/Amorphophallus,Elephant Yam (Suran),Local,18/04/2026,3000.0,3600.0,3300.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Yam(Ratalu),Yam (Ratalu),Local,18/04/2026,5500.0,6000.0,5750.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Indian Beans(Seam),Indian Beans (Seam),Local,18/04/2026,5000.0,5500.0,5250.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Lemon,Lemon,Local,18/04/2026,18000.0,20000.0,19000.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Amla(Nelli Kai),Amla,Local,18/04/2026,8000.0,9000.0,8500.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Sweet Corn ,Sweet Corn ,Local,18/04/2026,3000.0,3000.0,3000.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Orange,Darjeeling,Local,18/04/2026,14000.0,15000.0,14500.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Potato,Red Nanital,Local,18/04/2026,2800.0,3000.0,2900.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,18/04/2026,3600.0,4000.0,3800.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Beans,Beans (Whole),Local,18/04/2026,6500.0,7000.0,6750.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,18/04/2026,8000.0,9000.0,8500.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Coconut,Coconut,Local,18/04/2026,5800.0,6000.0,5900.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Sweet Potato,Hosur Red,Local,18/04/2026,3000.0,3600.0,3300.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Indian Beans(Seam),Indian Beans (Seam),Local,18/04/2026,5000.0,5500.0,5250.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Grapes,Annabesahai,Local,18/04/2026,10000.0,16000.0,13000.0
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Onion,Bellary,Local,18/04/2026,2000.0,2600.0,2300.0
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,18/04/2026,3600.0,4000.0,3800.0
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,18/04/2026,1800.0,2400.0,2100.0
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Ashgourd,Gouard,Local,18/04/2026,1200.0,1500.0,1350.0
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Mousambi(Sweet Lime),Mousambi,Local,18/04/2026,7000.0,8000.0,7500.0
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Capsicum,Capsicum,Local,18/04/2026,3000.0,3600.0,3300.0
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Pomegranate,Pomogranate,Local,18/04/2026,20000.0,27000.0,23500.0
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Madurai,Usilampatti(Uzhavar Sandhai ),Onion,Bellary,Local,18/04/2026,1800.0,2000.0,1900.0
Tamil Nadu,Madurai,Usilampatti(Uzhavar Sandhai ),Brinjal,Round,Local,18/04/2026,3600.0,4000.0,3800.0
Tamil Nadu,Madurai,Usilampatti(Uzhavar Sandhai ),Tomato,Deshi,Local,18/04/2026,2400.0,2800.0,2600.0
Tamil Nadu,Madurai,Usilampatti(Uzhavar Sandhai ),Tapioca,Tapioca,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Madurai,Usilampatti(Uzhavar Sandhai ),Elephant Yam(Suran)/Amorphophallus,Elephant Yam (Suran),Local,18/04/2026,3000.0,3600.0,3300.0
Tamil Nadu,Madurai,Usilampatti(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,18/04/2026,2000.0,2400.0,2200.0
Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ),Ashgourd,Gouard,Local,18/04/2026,1200.0,1500.0,1350.0
Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ),Raddish,Raddish,Local,18/04/2026,2000.0,2500.0,2250.0
Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ),Drumstick,Drumstick,Local,18/04/2026,4000.0,5000.0,4500.0
Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ),Yam(Ratalu),Yam (Ratalu),Local,18/04/2026,5000.0,6000.0,5500.0
Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ),Lemon,Lemon,Local,18/04/2026,18000.0,20000.0,19000.0
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Groundnut,Big (With Shell),Local,18/04/2026,6000.0,7000.0,6500.0
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Banana,Besrai,Local,18/04/2026,3000.0,4000.0,3500.0
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,18/04/2026,4500.0,5000.0,4750.0
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Chikoos(Sapota),Sapota,Local,18/04/2026,4000.0,6000.0,5000.0
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,18/04/2026,3600.0,4000.0,3800.0
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,18/04/2026,3000.0,3600.0,3300.0
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Raddish,Raddish,Local,18/04/2026,2000.0,2500.0,2250.0
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Thondekai,Thondekai,Local,18/04/2026,3000.0,3600.0,3300.0
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Mango(Raw-Ripe),Mango - Raw-Ripe,Local,18/04/2026,1200.0,1600.0,1400.0
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Elephant Yam(Suran)/Amorphophallus,Elephant Yam (Suran),Local,18/04/2026,3000.0,3600.0,3300.0
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Yam(Ratalu),Yam (Ratalu),Local,18/04/2026,5500.0,6000.0,5750.0
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Lemon,Lemon,Local,18/04/2026,18000.0,20000.0,19000.0
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Amla(Nelli Kai),Amla,Local,18/04/2026,8000.0,9000.0,8500.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Apple,American,Local,18/04/2026,18000.0,20000.0,19000.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Pineapple,Pine Apple,Local,18/04/2026,6000.0,7000.0,6500.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,18/04/2026,8000.0,9000.0,8500.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,18/04/2026,3000.0,3600.0,3300.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Mousambi(Sweet Lime),Mousambi,Local,18/04/2026,7000.0,8000.0,7500.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,18/04/2026,2000.0,2500.0,2250.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Green Avare(W),Green Avare (W),Local,18/04/2026,7000.0,9000.0,8000.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Guava,Guava Allahabad,Local,18/04/2026,7000.0,8000.0,7500.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Pomegranate,Pomogranate,Local,18/04/2026,20000.0,24000.0,22000.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Onion Green,Onion Green,Local,18/04/2026,4000.0,4500.0,4250.0
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Papaya,Papaya,Local,18/04/2026,3000.0,3500.0,3250.0
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Bitter gourd,Other,Local,18/04/2026,4000.0,4500.0,4250.0
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,18/04/2026,6000.0,7000.0,6500.0
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Yam(Ratalu),Yam (Ratalu),Local,18/04/2026,7000.0,8000.0,7500.0
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Banana,Besrai,Local,18/04/2026,4000.0,5000.0,4500.0
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,18/04/2026,4500.0,5000.0,4750.0
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Beetroot,Beetroot,Local,18/04/2026,3600.0,4000.0,3800.0
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Drumstick,Drumstick,Local,18/04/2026,4500.0,5000.0,4750.0
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,18/04/2026,4000.0,4500.0,4250.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Bitter gourd,Other,Local,18/04/2026,4000.0,4800.0,4400.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Brinjal,Other,Local,18/04/2026,3000.0,3500.0,3250.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Tomato,Local,Local,18/04/2026,2500.0,2800.0,2650.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Beans,Beans (Whole),Local,18/04/2026,7000.0,8000.0,7500.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,18/04/2026,6500.0,7000.0,6750.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Betal Leaves,Mysore,Local,18/04/2026,8000.0,10000.0,9000.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Carrot,Pusakesar,Local,18/04/2026,4500.0,4800.0,4650.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Beetroot,Beetroot,Local,18/04/2026,5000.0,5800.0,5400.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,18/04/2026,5000.0,6000.0,5500.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Capsicum,Capsicum,Local,18/04/2026,4000.0,4500.0,4250.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Indian Beans(Seam),Indian Beans (Seam),Local,18/04/2026,8000.0,9000.0,8500.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Chikoos(Sapota),Sapota,Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,18/04/2026,2500.0,3500.0,3000.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,18/04/2026,2800.0,3000.0,2900.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Ashgourd,Gouard,Local,18/04/2026,1600.0,1800.0,1700.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,18/04/2026,2400.0,2600.0,2500.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,18/04/2026,6000.0,7000.0,6500.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Cabbage,Cabbage,Local,18/04/2026,1800.0,2000.0,1900.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Mango(Raw-Ripe),Mango - Raw-Ripe,Local,18/04/2026,2500.0,3500.0,3000.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Guava,Guava Allahabad,Local,18/04/2026,5000.0,6000.0,5500.0
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Banana,Besrai,Local,18/04/2026,3500.0,4000.0,3750.0
