state,district,market,commodity,arrival_date,min_price,max_price,modal_price,demand_label
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Rice,2024-08-21,970.03,1685.3,1287.08,Medium
Andhra Pradesh,Kurnool,Kurnool,Cotton,2025-06-23,1496.42,2305.61,1821.89,Low
Andhra Pradesh,East Godavari,Rajahmundry,Rice,2026-04-09,1896.72,3007.02,2351.23,Low
Andhra Pradesh,East Godavari,Rajahmundry,Cotton,2024-04-22,4321.46,7034.94,5043.03,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Banana,2025-07-31,2259.61,3523.63,2874.95,High
Andhra Pradesh,Guntur,Guntur,Rice,2026-03-27,2160.57,4105.72,3040.71,Medium
Andhra Pradesh,Krishna,Vijayawada,Tomato,2024-02-06,2207.18,3331.8,2803.75,High
Andhra Pradesh,Kurnool,Kurnool,Cotton,2025-12-23,3015.89,4372.52,3640.17,High
Andhra Pradesh,Prakasam,Ongole,Mango,2023-07-14,5040.79,6789.79,5922.22,Medium
Andhra Pradesh,Nellore,Nellore,Tomato,2024-05-21,2639.78,3683.43,3004.83,Medium
Andhra Pradesh,Guntur,Guntur,Sugarcane,2023-11-28,3500.12,5907.66,4375.12,Medium
Andhra Pradesh,Prakasam,Ongole,Tomato,2025-10-14,1838.67,2387.06,2106.81,Low
Andhra Pradesh,East Godavari,Rajahmundry,Turmeric,2024-04-26,3322.62,4942.87,4360.07,Medium
Andhra Pradesh,Nellore,Nellore,Sugarcane,2023-06-12,3309.15,5608.33,4396.66,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Turmeric,2024-08-01,483.89,866.91,625.29,Low
Andhra Pradesh,Krishna,Vijayawada,Sugarcane,2024-05-26,3408.87,5403.36,4441.57,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Mango,2024-05-07,3069.88,4315.85,3522.59,High
Andhra Pradesh,East Godavari,Rajahmundry,Maize,2025-08-26,2976.86,5185.77,3907.23,High
Andhra Pradesh,Prakasam,Ongole,Cotton,2026-02-17,1025.74,1470.04,1201.4,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Sugarcane,2026-02-27,4101.25,6337.93,5055.46,High
Andhra Pradesh,East Godavari,Rajahmundry,Potato,2024-04-24,2080.78,2743.19,2372.56,Medium
Andhra Pradesh,Kurnool,Kurnool,Sugarcane,2025-08-13,1655.5,2316.32,2082.91,Low
Andhra Pradesh,Guntur,Guntur,Wheat,2025-04-16,2928.93,4439.65,3289.87,High
Andhra Pradesh,Kurnool,Kurnool,Groundnut,2025-05-11,2305.61,3464.7,2597.73,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Groundnut,2025-12-25,1267.28,2319.28,1731.65,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Turmeric,2024-12-30,4434.55,6491.3,5195.22,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Mango,2023-04-23,1085.75,1389.1,1233.66,Medium
Andhra Pradesh,Krishna,Vijayawada,Potato,2023-06-29,1878.36,3698.26,2672.37,Low
Andhra Pradesh,Guntur,Guntur,Wheat,2024-12-17,919.14,1379.14,1173.74,Medium
Andhra Pradesh,Kurnool,Kurnool,Mango,2025-05-29,5726.21,8630.16,6641.31,High
Andhra Pradesh,Nellore,Nellore,Wheat,2024-12-26,2002.39,3292.43,2444.86,Medium
Andhra Pradesh,Chittoor,Tirupati,Onion,2023-10-23,879.06,1468.99,1173.59,Low
Andhra Pradesh,Chittoor,Tirupati,Tomato,2024-09-01,565.5,983.45,703.28,Low
Andhra Pradesh,Krishna,Vijayawada,Tomato,2026-03-29,1561.52,2606.14,1897.37,High
Andhra Pradesh,Kurnool,Kurnool,Wheat,2025-04-08,5661.45,9167.57,6734.05,High
Andhra Pradesh,Kurnool,Kurnool,Turmeric,2023-04-26,2044.71,3280.99,2581.06,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Tomato,2024-12-16,760.76,1095.76,906.16,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Turmeric,2024-04-09,3955.98,7310.8,5611.24,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Cotton,2025-02-06,2020.68,2892.76,2275.25,Medium
Andhra Pradesh,Nellore,Nellore,Cotton,2025-03-27,2350.58,3617.09,2900.74,Medium
Andhra Pradesh,Prakasam,Ongole,Cotton,2026-01-10,1455.68,2435.48,1890.49,Medium
Andhra Pradesh,Kurnool,Kurnool,Maize,2026-03-17,1396.03,1817.33,1589.11,Medium
Andhra Pradesh,Kurnool,Kurnool,Groundnut,2024-06-18,3556.83,6455.97,4917.44,Medium
Andhra Pradesh,Guntur,Guntur,Potato,2023-06-04,2249.08,3180.41,2544.24,Low
Andhra Pradesh,Nellore,Nellore,Chilli,2024-01-19,4155.66,6544.9,4770.75,High
Andhra Pradesh,Kurnool,Kurnool,Onion,2025-06-07,3588.61,5770.44,4588.07,Medium
Andhra Pradesh,Krishna,Vijayawada,Chilli,2024-03-15,3096.08,4820.94,3934.43,Medium
Andhra Pradesh,Kurnool,Kurnool,Chilli,2025-10-17,716.89,1160.71,840.1,Medium
Andhra Pradesh,Prakasam,Ongole,Onion,2023-07-12,4356.36,6038.68,5066.37,Medium
Andhra Pradesh,Prakasam,Ongole,Banana,2024-01-22,3031.08,4371.42,3411.09,Low
Andhra Pradesh,Krishna,Vijayawada,Groundnut,2025-09-04,1198.08,2007.12,1689.89,High
Andhra Pradesh,East Godavari,Rajahmundry,Cotton,2025-09-15,2722.02,4745.16,3660.06,Medium
Andhra Pradesh,Chittoor,Tirupati,Onion,2025-07-26,877.04,1240.36,1127.4,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Potato,2023-09-25,3324.68,5596.09,4519.24,Medium
Andhra Pradesh,Nellore,Nellore,Wheat,2025-07-06,2962.54,4661.12,4096.98,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Potato,2025-03-19,3007.04,5345.08,3925.34,Medium
Andhra Pradesh,Kurnool,Kurnool,Mango,2023-09-04,3088.22,4830.38,3566.73,Medium
Andhra Pradesh,Chittoor,Tirupati,Rice,2024-09-06,3446.94,4772.97,4303.27,Medium
Andhra Pradesh,Guntur,Guntur,Potato,2025-04-27,721.44,1253.74,928.81,Medium
Andhra Pradesh,Nellore,Nellore,Rice,2024-02-29,946.94,1413.45,1059.66,Medium
Andhra Pradesh,Kurnool,Kurnool,Wheat,2024-07-14,1886.43,3157.97,2629.19,Medium
Andhra Pradesh,Guntur,Guntur,Potato,2023-09-27,3169.62,4681.25,3951.69,Medium
Andhra Pradesh,Kurnool,Kurnool,Potato,2024-12-05,1345.76,1939.61,1613.31,High
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Tomato,2025-11-20,1268.34,1906.52,1427.82,Medium
Andhra Pradesh,Krishna,Vijayawada,Potato,2025-07-17,432.62,561.41,491.23,Low
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Maize,2025-02-04,2059.91,3030.54,2544.51,Low
Andhra Pradesh,Chittoor,Tirupati,Mango,2024-09-01,661.8,1059.95,816.06,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Groundnut,2025-07-04,3293.58,5661.72,4541.48,Medium
Andhra Pradesh,Krishna,Vijayawada,Tomato,2025-02-23,1293.92,2470.6,1833.13,High
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Sugarcane,2023-10-19,490.37,891.71,671.77,Medium
Andhra Pradesh,Guntur,Guntur,Mango,2025-05-25,1672.33,2274.26,1863.57,High
Andhra Pradesh,Chittoor,Tirupati,Cotton,2025-03-14,1235.42,2395.11,1740.76,Medium
Andhra Pradesh,Nellore,Nellore,Potato,2026-01-08,6011.21,8175.5,7299.95,High
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Turmeric,2026-03-16,3666.5,4623.41,4087.96,Medium
Andhra Pradesh,Chittoor,Tirupati,Turmeric,2023-05-25,2406.02,3481.53,2837.43,Medium
Andhra Pradesh,Chittoor,Tirupati,Sugarcane,2026-01-12,1939.08,2950.91,2493.2,Medium
Andhra Pradesh,Nellore,Nellore,Mango,2025-07-01,1911.33,3372.31,2597.26,Medium
Andhra Pradesh,Guntur,Guntur,Groundnut,2025-04-12,2492.84,4010.6,3205.86,Low
Andhra Pradesh,Chittoor,Tirupati,Groundnut,2024-11-02,1319.77,1736.2,1525.29,Medium
Andhra Pradesh,Chittoor,Tirupati,Rice,2024-02-28,2199.08,3359.58,2920.18,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Sugarcane,2025-01-23,978.66,1783.65,1293.82,Medium
Andhra Pradesh,Chittoor,Tirupati,Tomato,2023-08-20,214.53,344.96,275.19,Low
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Rice,2023-12-01,1152.3,1548.5,1341.42,Medium
Andhra Pradesh,Kurnool,Kurnool,Banana,2026-01-24,1233.82,1802.45,1575.86,Low
Andhra Pradesh,Chittoor,Tirupati,Chilli,2025-04-20,2927.9,5500.15,3987.75,Medium
Andhra Pradesh,Nellore,Nellore,Onion,2024-04-24,4674.72,6674.61,5583.43,High
Andhra Pradesh,Krishna,Vijayawada,Wheat,2023-06-01,4676.4,5994.48,5357.06,Medium
Andhra Pradesh,Guntur,Guntur,Onion,2023-09-18,1143.36,1495.79,1321.28,Low
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Maize,2024-09-08,4314.36,7237.38,5217.28,Medium
Andhra Pradesh,Chittoor,Tirupati,Chilli,2025-06-06,4381.64,6256.14,5064.97,Medium
Andhra Pradesh,Nellore,Nellore,Maize,2025-06-05,3313.38,5158.55,4413.32,Medium
Andhra Pradesh,Nellore,Nellore,Mango,2024-10-21,4244.35,5850.29,5151.66,Medium
Andhra Pradesh,Krishna,Vijayawada,Sugarcane,2023-06-08,734.67,1219.04,887.18,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Chilli,2024-05-27,2762.83,4001.24,3554.4,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Groundnut,2024-09-03,3358.01,4845.3,3905.36,High
Andhra Pradesh,Kurnool,Kurnool,Rice,2024-12-16,3805.71,6299.45,4616.36,Medium
Andhra Pradesh,Chittoor,Tirupati,Maize,2023-07-08,3580.07,5497.01,4273.26,High
Andhra Pradesh,Chittoor,Tirupati,Turmeric,2025-02-19,5870.2,10039.72,7324.12,High
Andhra Pradesh,Prakasam,Ongole,Cotton,2025-11-23,1317.85,2215.07,1718.45,High
Andhra Pradesh,Chittoor,Tirupati,Tomato,2023-05-20,2162.63,3355.39,2669.22,Medium
Andhra Pradesh,Nellore,Nellore,Tomato,2025-12-17,3392.54,6035.13,4354.76,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Turmeric,2025-09-20,3865.82,6868.63,5193.33,Medium
Andhra Pradesh,Chittoor,Tirupati,Wheat,2025-12-22,1780.21,2901.86,2217.61,Medium
Andhra Pradesh,Guntur,Guntur,Potato,2024-12-01,1566.34,2405.97,1970.28,High
Andhra Pradesh,Prakasam,Ongole,Rice,2023-05-15,1769.12,2995.53,2232.22,Low
Andhra Pradesh,East Godavari,Rajahmundry,Groundnut,2023-06-20,2668.49,4550.9,3362.03,Medium
Andhra Pradesh,Nellore,Nellore,Rice,2025-12-10,1285.88,2277.58,1702.59,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Maize,2023-08-11,4753.39,7313.66,5360.84,High
Andhra Pradesh,East Godavari,Rajahmundry,Banana,2024-05-04,3761.95,6702.23,5261.01,Medium
Andhra Pradesh,Krishna,Vijayawada,Sugarcane,2026-01-24,854.39,1301.24,974.19,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Sugarcane,2024-01-23,2800.47,4784.02,3481.35,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Onion,2023-08-01,884.21,1477.54,1066.17,Medium
Andhra Pradesh,Nellore,Nellore,Rice,2025-04-01,1182.25,1542.75,1372.83,Low
Andhra Pradesh,East Godavari,Rajahmundry,Mango,2025-04-18,4000.52,7132.68,5203.54,Medium
Andhra Pradesh,Krishna,Vijayawada,Sugarcane,2025-12-23,1755.64,2981.73,2239.35,Medium
Andhra Pradesh,Nellore,Nellore,Mango,2024-07-18,959.51,1410.01,1102.48,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Chilli,2023-04-22,4004.94,7159.88,5426.42,Medium
Andhra Pradesh,Krishna,Vijayawada,Wheat,2025-12-19,1256.2,2196.79,1627.46,Medium
Andhra Pradesh,Nellore,Nellore,Chilli,2024-11-30,3425.05,5973.23,4360.62,Medium
Andhra Pradesh,Guntur,Guntur,Turmeric,2026-02-21,5096.89,7097.7,6019.93,High
Andhra Pradesh,East Godavari,Rajahmundry,Onion,2024-12-15,2713.7,4380.64,3659.2,Medium
Andhra Pradesh,Guntur,Guntur,Wheat,2023-05-17,6212.46,9657.93,6947.92,High
Andhra Pradesh,Nellore,Nellore,Onion,2023-09-30,762.68,1237.99,1077.74,Low
Andhra Pradesh,Nellore,Nellore,Chilli,2025-06-29,3374.82,4718.7,4099.32,Medium
Andhra Pradesh,Guntur,Guntur,Cotton,2023-05-04,1575.26,2424.06,2155.68,Low
Andhra Pradesh,Nellore,Nellore,Turmeric,2025-06-06,2183.29,3032.33,2629.03,Medium
Andhra Pradesh,Guntur,Guntur,Groundnut,2025-04-19,527.77,795.47,692.61,Low
Andhra Pradesh,Guntur,Guntur,Potato,2023-11-07,4375.69,5738.15,4972.21,Medium
Andhra Pradesh,Prakasam,Ongole,Potato,2024-02-04,3084.75,4409.08,3811.43,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Cotton,2026-04-11,2601.83,4725.43,3437.17,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Groundnut,2026-04-10,1981.48,2434.15,2203.41,Low
Andhra Pradesh,Guntur,Guntur,Cotton,2024-02-15,812.53,1428.28,1101.85,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Chilli,2024-04-16,1252.94,2147.68,1584.5,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Rice,2023-06-20,521.1,838.45,609.98,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Potato,2025-08-23,3983.36,4987.84,4467.36,Medium
Andhra Pradesh,Guntur,Guntur,Potato,2024-12-17,4089.23,5712.46,4661.12,High
Andhra Pradesh,Chittoor,Tirupati,Groundnut,2024-10-15,1327.3,2342.81,1730.0,High
Andhra Pradesh,Nellore,Nellore,Tomato,2023-07-18,1398.38,2422.61,1913.42,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Banana,2024-03-01,995.9,1659.06,1315.54,Medium
Andhra Pradesh,Nellore,Nellore,Onion,2024-05-17,1993.03,3087.33,2597.14,High
Andhra Pradesh,Krishna,Vijayawada,Chilli,2023-08-12,627.66,958.09,721.67,Low
Andhra Pradesh,Krishna,Vijayawada,Onion,2024-03-29,5304.05,7830.82,6034.04,High
Andhra Pradesh,East Godavari,Rajahmundry,Rice,2025-04-04,1194.73,1524.01,1346.43,Low
Andhra Pradesh,Guntur,Guntur,Onion,2026-04-05,2779.35,3865.53,3473.02,High
Andhra Pradesh,East Godavari,Rajahmundry,Onion,2023-05-10,2794.58,4006.38,3425.51,High
Andhra Pradesh,Guntur,Guntur,Onion,2024-04-02,2312.55,4388.17,3143.54,High
Andhra Pradesh,Kurnool,Kurnool,Turmeric,2025-01-10,4257.83,7173.44,5367.97,High
Andhra Pradesh,Krishna,Vijayawada,Maize,2023-10-17,2547.02,3662.45,3211.64,Medium
Andhra Pradesh,Guntur,Guntur,Sugarcane,2025-08-08,1968.39,3580.24,2684.12,Low
Andhra Pradesh,Prakasam,Ongole,Groundnut,2025-03-14,1264.0,2282.97,1689.14,Low
Andhra Pradesh,Guntur,Guntur,Chilli,2023-05-06,1480.77,2457.75,1808.49,Medium
Andhra Pradesh,Nellore,Nellore,Tomato,2025-02-24,2795.12,3866.83,3223.28,High
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Turmeric,2024-11-19,1662.41,2112.52,1859.7,Medium
Andhra Pradesh,Prakasam,Ongole,Tomato,2023-11-01,3305.35,4838.19,3774.97,Medium
Andhra Pradesh,Chittoor,Tirupati,Potato,2023-09-17,4069.58,5191.52,4537.83,Medium
Andhra Pradesh,Kurnool,Kurnool,Tomato,2025-03-18,1337.56,2249.83,1808.91,High
Andhra Pradesh,Prakasam,Ongole,Banana,2023-08-15,1886.3,2910.01,2434.38,Medium
Andhra Pradesh,Chittoor,Tirupati,Chilli,2025-11-25,1339.08,2455.03,1862.74,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Turmeric,2024-07-11,1344.65,2050.56,1576.63,Low
Andhra Pradesh,East Godavari,Rajahmundry,Rice,2025-04-10,1617.42,2458.48,2066.34,Low
Andhra Pradesh,Krishna,Vijayawada,Mango,2024-05-18,5170.59,8954.42,7043.33,High
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Potato,2025-11-02,1967.86,3375.43,2733.22,Medium
Andhra Pradesh,Krishna,Vijayawada,Onion,2024-01-18,686.77,991.68,794.67,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Chilli,2024-08-24,2563.92,3584.92,3055.09,Low
Andhra Pradesh,East Godavari,Rajahmundry,Onion,2024-07-16,2060.76,3346.48,2423.01,Medium
Andhra Pradesh,Kurnool,Kurnool,Potato,2025-07-23,2454.31,3255.06,2747.36,Low
Andhra Pradesh,Prakasam,Ongole,Rice,2026-01-14,3543.57,6810.08,4988.07,Medium
Andhra Pradesh,Prakasam,Ongole,Mango,2025-05-16,2502.39,3955.18,3276.46,High
Andhra Pradesh,Nellore,Nellore,Sugarcane,2025-07-31,2198.77,3781.37,2833.99,Medium
Andhra Pradesh,Nellore,Nellore,Maize,2024-06-08,3505.69,5399.83,4570.63,Medium
Andhra Pradesh,Guntur,Guntur,Onion,2023-10-28,1433.77,2041.99,1625.79,Low
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Chilli,2023-07-08,1156.95,1856.32,1369.12,Low
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Onion,2024-02-01,2340.65,3867.37,2802.96,Medium
Andhra Pradesh,Chittoor,Tirupati,Wheat,2024-07-27,2879.1,4877.67,3994.09,Medium
Andhra Pradesh,Guntur,Guntur,Cotton,2023-08-03,4447.88,6438.29,5605.7,Medium
Andhra Pradesh,Kurnool,Kurnool,Turmeric,2024-03-24,2364.85,3763.52,3304.04,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Tomato,2025-12-07,1223.1,2109.26,1587.7,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Mango,2024-05-26,756.48,1108.58,958.31,High
Andhra Pradesh,Kurnool,Kurnool,Maize,2025-10-11,3272.87,5262.53,3998.97,Medium
Andhra Pradesh,Kurnool,Kurnool,Groundnut,2023-11-17,2336.46,4138.69,3232.22,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Maize,2024-05-05,1039.29,1506.42,1178.73,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Wheat,2023-05-29,709.53,1214.77,939.85,High
Andhra Pradesh,East Godavari,Rajahmundry,Maize,2025-09-30,1378.82,2487.11,1782.66,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Banana,2024-03-25,583.07,947.73,755.39,Medium
Andhra Pradesh,Krishna,Vijayawada,Sugarcane,2026-03-14,5427.84,10356.62,7407.93,High
Andhra Pradesh,Prakasam,Ongole,Onion,2024-12-12,1760.95,2963.47,2341.84,Medium
Andhra Pradesh,Guntur,Guntur,Cotton,2025-04-29,2780.4,3531.51,3194.82,Medium
Andhra Pradesh,Nellore,Nellore,Chilli,2025-02-07,1824.35,2872.41,2063.39,High
Andhra Pradesh,East Godavari,Rajahmundry,Mango,2025-10-25,968.38,1619.2,1324.02,Medium
Andhra Pradesh,Krishna,Vijayawada,Rice,2023-05-11,1962.69,2962.53,2298.23,Low
Andhra Pradesh,Guntur,Guntur,Groundnut,2024-08-09,3145.52,5652.65,4358.91,Medium
Andhra Pradesh,Prakasam,Ongole,Potato,2025-01-05,7293.49,10996.01,8384.58,High
Andhra Pradesh,Nellore,Nellore,Sugarcane,2024-01-03,3524.7,5680.9,4951.21,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Chilli,2023-07-14,2507.79,3637.16,3099.62,Low
Andhra Pradesh,East Godavari,Rajahmundry,Banana,2023-08-02,754.17,1300.24,986.39,Medium
Andhra Pradesh,Guntur,Guntur,Tomato,2023-11-18,2753.72,4681.36,3596.19,Medium
Andhra Pradesh,Krishna,Vijayawada,Maize,2023-12-16,4676.44,6370.24,5240.47,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Sugarcane,2024-12-30,553.47,856.05,696.4,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Maize,2024-09-24,3143.63,4965.99,3689.2,Medium
Andhra Pradesh,Prakasam,Ongole,Turmeric,2024-04-08,3369.19,5691.43,4219.04,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Rice,2025-05-14,1355.55,2112.53,1831.27,Low
Andhra Pradesh,Prakasam,Ongole,Onion,2025-04-19,3446.12,5443.43,4395.84,High
Andhra Pradesh,Guntur,Guntur,Mango,2025-06-26,2590.83,4204.72,3512.97,High
Andhra Pradesh,Chittoor,Tirupati,Sugarcane,2023-12-13,3622.26,6025.74,4382.94,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Maize,2026-01-20,2243.84,3878.58,2922.72,Low
Andhra Pradesh,Chittoor,Tirupati,Cotton,2025-12-27,4232.3,6214.82,5298.52,High
Andhra Pradesh,Nellore,Nellore,Tomato,2025-10-15,2546.27,4941.45,3563.89,Low
Andhra Pradesh,East Godavari,Rajahmundry,Banana,2024-05-11,2715.03,4031.21,3499.31,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Chilli,2025-04-02,1558.5,2161.29,1735.63,Medium
Andhra Pradesh,Kurnool,Kurnool,Mango,2024-10-14,2991.68,4603.84,3668.34,Medium
Andhra Pradesh,Guntur,Guntur,Maize,2025-04-20,2986.02,4384.47,3851.83,Medium
Andhra Pradesh,Guntur,Guntur,Maize,2025-06-02,1522.22,2322.18,1796.62,Medium
Andhra Pradesh,Nellore,Nellore,Turmeric,2025-05-17,2598.91,4685.75,3559.8,Medium
Andhra Pradesh,Nellore,Nellore,Chilli,2023-09-24,3089.35,4989.36,3906.22,Medium
Andhra Pradesh,Kurnool,Kurnool,Chilli,2023-08-29,1488.73,2224.04,1784.03,Low
Andhra Pradesh,Guntur,Guntur,Mango,2025-03-08,3847.92,6160.79,4550.89,Medium
Andhra Pradesh,Kurnool,Kurnool,Potato,2025-05-14,1550.59,2487.79,1867.91,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Turmeric,2023-04-28,2066.79,3599.82,2891.58,Medium
Andhra Pradesh,Nellore,Nellore,Cotton,2024-08-10,2670.45,4038.82,3164.65,Medium
Andhra Pradesh,Kurnool,Kurnool,Banana,2024-05-08,3146.84,5360.81,3958.59,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Mango,2023-09-25,1505.37,2547.28,1863.2,Medium
Andhra Pradesh,Krishna,Vijayawada,Tomato,2025-12-03,2107.53,3366.94,2723.44,Medium
Andhra Pradesh,Nellore,Nellore,Mango,2026-03-12,2872.59,4668.54,3484.98,Medium
Andhra Pradesh,Krishna,Vijayawada,Onion,2024-03-26,4076.38,5739.4,4891.04,High
Andhra Pradesh,Nellore,Nellore,Mango,2024-08-19,3323.62,4681.35,3896.91,Medium
Andhra Pradesh,Chittoor,Tirupati,Onion,2023-05-23,1759.03,3040.75,2238.33,High
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Onion,2023-05-04,1601.08,2755.56,2116.37,High
Andhra Pradesh,Guntur,Guntur,Groundnut,2024-01-06,1148.78,1952.1,1416.53,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Maize,2024-12-18,878.42,1514.63,1127.47,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Rice,2025-02-24,1712.18,3018.84,2394.58,Medium
Andhra Pradesh,Guntur,Guntur,Potato,2024-01-07,3289.83,5096.98,4245.24,High
Andhra Pradesh,Nellore,Nellore,Tomato,2024-11-14,3394.39,5056.71,4468.6,Medium
Andhra Pradesh,Nellore,Nellore,Onion,2024-09-25,950.09,1376.05,1124.65,Low
Andhra Pradesh,Nellore,Nellore,Potato,2025-04-17,1401.67,2433.4,1918.91,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Turmeric,2026-02-16,4995.81,7279.32,5891.97,High
Andhra Pradesh,Kurnool,Kurnool,Wheat,2023-05-21,3871.13,6803.35,5197.51,High
Andhra Pradesh,Guntur,Guntur,Tomato,2024-03-12,3683.83,5728.4,4961.6,High
Andhra Pradesh,Chittoor,Tirupati,Sugarcane,2025-05-29,1215.45,1871.31,1620.03,Medium
Andhra Pradesh,Kurnool,Kurnool,Sugarcane,2025-10-29,2980.56,4501.81,3710.59,Medium
Andhra Pradesh,Guntur,Guntur,Rice,2023-12-11,2962.45,5180.02,3763.98,Medium
Andhra Pradesh,Guntur,Guntur,Onion,2024-01-26,1178.87,1567.71,1398.68,Medium
Andhra Pradesh,Nellore,Nellore,Rice,2025-04-03,1228.55,1799.68,1518.65,Low
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Groundnut,2023-11-26,4007.55,5945.36,4695.8,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Onion,2025-06-17,3517.99,5138.4,4128.02,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Banana,2025-10-18,486.24,758.21,562.19,Medium
Andhra Pradesh,Nellore,Nellore,Cotton,2025-09-02,2491.47,4046.62,3199.49,Medium
Andhra Pradesh,Prakasam,Ongole,Onion,2025-11-14,1658.08,2581.82,2110.88,Low
Andhra Pradesh,Nellore,Nellore,Groundnut,2023-11-03,2140.4,3677.18,2767.75,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Cotton,2025-06-21,890.56,1189.23,1010.47,Low
Andhra Pradesh,Chittoor,Tirupati,Wheat,2025-11-17,508.11,819.09,621.96,Low
Andhra Pradesh,Krishna,Vijayawada,Cotton,2023-08-15,3195.85,5769.12,4221.1,Medium
Andhra Pradesh,Krishna,Vijayawada,Wheat,2024-05-05,1004.16,1463.85,1260.07,High
Andhra Pradesh,Kurnool,Kurnool,Rice,2024-04-14,741.88,1281.08,999.02,Low
Andhra Pradesh,Krishna,Vijayawada,Banana,2023-10-18,2545.04,4289.9,3556.82,Medium
Andhra Pradesh,Chittoor,Tirupati,Maize,2025-07-17,5710.54,9456.27,7951.94,High
Andhra Pradesh,Nellore,Nellore,Banana,2025-06-11,5847.28,10195.84,8200.49,High
Andhra Pradesh,East Godavari,Rajahmundry,Mango,2025-10-10,1025.71,1646.26,1279.53,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Onion,2026-04-02,6131.2,8824.37,7928.71,High
Andhra Pradesh,East Godavari,Rajahmundry,Sugarcane,2024-11-06,3073.86,4293.16,3670.57,Medium
Andhra Pradesh,Prakasam,Ongole,Rice,2023-05-04,2234.53,3798.29,2886.17,Low
Andhra Pradesh,Kurnool,Kurnool,Rice,2025-07-28,921.14,1650.64,1187.96,Medium
Andhra Pradesh,Nellore,Nellore,Sugarcane,2025-09-10,645.63,1120.29,808.92,Low
Andhra Pradesh,Nellore,Nellore,Potato,2024-07-05,1525.2,2074.05,1871.12,Low
Andhra Pradesh,Guntur,Guntur,Turmeric,2025-02-20,1676.49,2424.02,1981.02,High
Andhra Pradesh,Krishna,Vijayawada,Rice,2024-09-21,4017.47,5001.71,4505.93,Medium
Andhra Pradesh,Krishna,Vijayawada,Onion,2024-10-07,2473.17,3844.95,2812.18,Low
